"hh_id","name","area_name","employer","salary_from","salary_to","salary_currency","experience","schedule","url"
"102851210","Head of Forecasting and analysis of provisioning processes department","Москва","ГЕТ ЭКСПЕРТС РЕКРУТМЕНТ",NULL,NULL,NULL,"Более 6 лет","Полный день","https://hh.ru/vacancy/102851210"
"103014247","Системный администратор Unix","Иркутск","Азиатско-Тихоокеанский Банк",NULL,NULL,NULL,"От 1 года до 3 лет","Полный день","https://hh.ru/vacancy/103014247"
"101525768","Python-разработчик","Москва","Точка",NULL,"470000","RUR","От 3 до 6 лет","Гибкий график","https://hh.ru/vacancy/101525768"
"101873253","Аналитик данных","Москва","Правительство Москвы",NULL,NULL,NULL,"От 1 года до 3 лет","Полный день","https://hh.ru/vacancy/101873253"
"102127026","Team Lead Python","Москва","АВ Софт","300000",NULL,"RUR","От 3 до 6 лет","Полный день","https://hh.ru/vacancy/102127026"
"102307128","AI Researcher","Москва","СБЕР",NULL,NULL,NULL,"От 3 до 6 лет","Полный день","https://hh.ru/vacancy/102307128"
"102353721","ML/Backend Engineer","Москва","Опора Стандарт","400000",NULL,"RUR","От 3 до 6 лет","Удаленная работа","https://hh.ru/vacancy/102353721"
"102872768","Ведущий сетевой администратор","Москва","Альфа-Банк",NULL,NULL,NULL,"От 1 года до 3 лет","Сменный график","https://hh.ru/vacancy/102872768"
"102961568","ML / Gen AI разработчик","Алматы","NOCODIA",NULL,NULL,NULL,"От 3 до 6 лет","Удаленная работа","https://hh.ru/vacancy/102961568"
"93688078","C# разработчик","Москва","СБЕР",NULL,NULL,NULL,"От 3 до 6 лет","Полный день","https://hh.ru/vacancy/93688078"
"95305057","Разработчик C Middle","Москва","Ред Софт",NULL,NULL,NULL,"От 1 года до 3 лет","Полный день","https://hh.ru/vacancy/95305057"
"97038974","Инженер по информационной безопасности, AppSec","Москва","Ozon",NULL,NULL,NULL,"От 1 года до 3 лет","Полный день","https://hh.ru/vacancy/97038974"
"100615216","Аналитик данных (направление розничных витрин)","Москва","Банк ВТБ (ПАО)",NULL,NULL,NULL,"От 1 года до 3 лет","Полный день","https://hh.ru/vacancy/100615216"
"101928096","DevOps специалист (Системный инженер)","Алматы","НАТ Казахстан, AO","700000","1200000","KZT","От 3 до 6 лет","Полный день","https://hh.ru/vacancy/101928096"
"101945262","Аналитик данных в музыкальный лейбл","Москва","League of sound","70000",NULL,"RUR","От 3 до 6 лет","Удаленная работа","https://hh.ru/vacancy/101945262"
"102608366","Продуктовый аналитик (мобильные продукты b2c)","Новосибирск","Кадровое агентство Алексея Сухорукова","2000","4000","USD","От 3 до 6 лет","Удаленная работа","https://hh.ru/vacancy/102608366"
"102799531","Lead of Product Analytics","Москва","Lamoda Tech",NULL,NULL,NULL,"От 3 до 6 лет","Гибкий график","https://hh.ru/vacancy/102799531"
"98094527","Middle QA engineer/Тестировщик","Томск","Cognitive Pilot",NULL,NULL,NULL,"От 3 до 6 лет","Удаленная работа","https://hh.ru/vacancy/98094527"
"98597149","Стажер (Data Scientist/ML)","Москва","СБЕР",NULL,NULL,NULL,"От 1 года до 3 лет","Гибкий график","https://hh.ru/vacancy/98597149"
"99024433","Team lead \ Лидер тестирования информационных систем","Москва","Зорина Екатерина Владиславовна","420000",NULL,"RUR","От 3 до 6 лет","Полный день","https://hh.ru/vacancy/99024433"
"101516291","Специалиста по информационной безопасности","Гомель","Производственное объединение Белоруснефть",NULL,NULL,NULL,"От 1 года до 3 лет","Полный день","https://hh.ru/vacancy/101516291"
"101936448","Стажер Computer Vision в Центр Искусственного интеллекта Сбера","Москва","СБЕР",NULL,NULL,NULL,"Нет опыта","Полный день","https://hh.ru/vacancy/101936448"
"102190106","Стажер IT (SRE - инженер, Ижевск)","Ижевск","Перфоманс Лаб","40000","45000","RUR","Нет опыта","Полный день","https://hh.ru/vacancy/102190106"
"102438539","Product Owner","Москва","Т1",NULL,NULL,NULL,"От 3 до 6 лет","Полный день","https://hh.ru/vacancy/102438539"
"102462485","Android Разработчик - Android Developer (Java/Kotlin)","Санкт-Петербург","Смурфэпп","80000","120000","RUR","От 1 года до 3 лет","Удаленная работа","https://hh.ru/vacancy/102462485"
"102649715","Разработчик NodeJS, Golang","Санкт-Петербург","Грин-Апи","120000","350000","RUR","От 3 до 6 лет","Полный день","https://hh.ru/vacancy/102649715"
"102689810","Data engineer в продуктовую IT-компанию","Москва","ID:HR","80000","140000","RUR","От 1 года до 3 лет","Полный день","https://hh.ru/vacancy/102689810"
"102857761","C/C++ разработчик","Москва","Гексагон",NULL,NULL,NULL,"От 1 года до 3 лет","Полный день","https://hh.ru/vacancy/102857761"
"102940621","Product analyst (Exchange)","Москва","Flocktory",NULL,NULL,NULL,"От 1 года до 3 лет","Удаленная работа","https://hh.ru/vacancy/102940621"
"101209921","Руководитель отдела аналитики","Москва","Киприно, Производственный холдинг","300000",NULL,"RUR","От 3 до 6 лет","Полный день","https://hh.ru/vacancy/101209921"
"101734827","Разработчик Python (Middle/Middle+)","Пермь","LMSecurity",NULL,NULL,NULL,"От 1 года до 3 лет","Полный день","https://hh.ru/vacancy/101734827"
"102204365","DevOps специалист","Тбилиси","Зеленцова Юлия",NULL,NULL,NULL,"От 1 года до 3 лет","Полный день","https://hh.ru/vacancy/102204365"
"102436007","Backend - разработчик/инженер-программист ( PHP, C++, JS )","Смоленск","Арсенал67","70000",NULL,"RUR","Нет опыта","Полный день","https://hh.ru/vacancy/102436007"
"102700623","Системный администратор (Linux)","Москва","SberAutoTech","300000",NULL,"RUR","От 3 до 6 лет","Полный день","https://hh.ru/vacancy/102700623"
"103014252","Системный администратор Unix","Биробиджан","Азиатско-Тихоокеанский Банк",NULL,NULL,NULL,"От 1 года до 3 лет","Полный день","https://hh.ru/vacancy/103014252"
"103063195","Системный аналитик (Hadoop)","Москва","Т1",NULL,NULL,NULL,"Нет опыта","Полный день","https://hh.ru/vacancy/103063195"
"98592783","Руководитель финансового отдела","Москва","ИнтерЛабСервис",NULL,NULL,NULL,"От 3 до 6 лет","Полный день","https://hh.ru/vacancy/98592783"
"101292866","Аналитик по информационной безопасности","Москва","Т-Банк",NULL,NULL,NULL,"От 1 года до 3 лет","Полный день","https://hh.ru/vacancy/101292866"
"101664748","Data Engineer","Ростов-на-Дону","СБЕР",NULL,NULL,NULL,"От 1 года до 3 лет","Полный день","https://hh.ru/vacancy/101664748"
"102707686","Продуктовый аналитик","Москва","Skillfactory",NULL,NULL,NULL,"От 1 года до 3 лет","Полный день","https://hh.ru/vacancy/102707686"
"98956245","Аналитик данных (поиск аномалий в больших объемах данных)","Тбилиси","AppMagic",NULL,NULL,NULL,"От 3 до 6 лет","Удаленная работа","https://hh.ru/vacancy/98956245"
